eventIndex,eventId,title,chronology,eventLevel,sourceFamily,folder,slot,role,suggestedFilename,relationType,confidence,imageTitle,assetPageUrl,assetFileUrl,previewUrl,sourceDomain,author,license,licenseUrl,requiredAttribution,historicalVerificationUrl,historicalReason,downloadStatus,reviewerNotes,preferredVerificationDomains,gateStatus,gateSeverity,gateCategory,gateProblem,gateRequiredAction,manualApprovalAllowed,packageReviewRequired
179,thanh-lap-chinh-phu-cach-mang-lam-thoi-cong-hoa-mien-nam-viet-nam,Thành lập Chính phủ cách mạng lâm thời Cộng hoà miền Nam Việt Nam,Ngày 8-6-1969,atomic,war_1945_1975,by_event/thanh-lap-chinh-phu-cach-mang-lam-thoi-cong-hoa-mien-nam-viet-nam,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,high,Nguyễn Hữu Thọ và cơ cấu lãnh đạo Chính phủ Cách mạng lâm thời,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_H%E1%BB%AFu_Th%E1%BB%8D,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Provisional_Revolutionary_Government_of_the_Republic_of_South_Vietnam,Nguyễn Hữu Thọ giữ vai trò lãnh đạo trong cơ cấu chính trị của Chính phủ Cách mạng lâm thời; chỉ chọn ảnh đúng giai đoạn năm 1969 hoặc hoạt động của chính phủ.,awaiting_manual_download,DATA CORRECTED IN V2: Multiple reference pages for the PRG and its leaders converge on 8 June 1969.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,awaiting_manual_download,RESOLVED,resolved_data_correction,Multiple reference pages for the PRG and its leaders converge on 8 June 1969.,Use corrected V2 metadata; preserve the correction log when syncing back to the master dataset.,True,False
180,dap-tan-cuoc-hanh-quan-xam-luoc-vao-cam-pu-chia-1970,Đập tan cuộc hành quân xâm lược của Mỹ và quân đội Sài Gòn vào Cam-pu-chia,Từ ngày 30 – 4 đến ngày 30-6-1970,atomic,war_1945_1975,by_event/dap-tan-cuoc-hanh-quan-xam-luoc-vao-cam-pu-chia-1970,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Cuộc hành quân Campuchia 1970 của Mỹ và quân đội Sài Gòn,https://en.wikipedia.org/wiki/Cambodian_campaign,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Cambodian_campaign,"Trang trực tiếp về chiến dịch tiến vào Campuchia từ cuối tháng 4-1970; chọn bản đồ chiến dịch, lực lượng hoặc ảnh vượt biên giới đúng sự kiện.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
180,dap-tan-cuoc-hanh-quan-xam-luoc-vao-cam-pu-chia-1970,Đập tan cuộc hành quân xâm lược của Mỹ và quân đội Sài Gòn vào Cam-pu-chia,Từ ngày 30 – 4 đến ngày 30-6-1970,atomic,war_1945_1975,by_event/dap-tan-cuoc-hanh-quan-xam-luoc-vao-cam-pu-chia-1970,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Chiến tranh Việt Nam năm 1970 — cuộc tiến công vào Campuchia,https://en.wikipedia.org/wiki/1970_in_the_Vietnam_War,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1970_in_the_Vietnam_War,"Dòng thời gian 1970 có cuộc hành quân vào Campuchia; chỉ dùng ảnh gắn trực tiếp với chiến dịch, không lấy ảnh chiến tranh khác trong năm.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
181,hoi-nghi-cap-cao-ba-nuoc-viet-nam-lao-cam-pu-chia,Hội nghị cấp cao ba nước Việt Nam - Lào - Cam-pu-chia,Tháng 4 – 1970,atomic,war_1945_1975,by_event/hoi-nghi-cap-cao-ba-nuoc-viet-nam-lao-cam-pu-chia,1,thumbnail,image_01.<đúng-đuôi-file>,strong_contextual,medium,Norodom Sihanouk trong bối cảnh hội nghị đoàn kết nhân dân Đông Dương năm 1970,https://en.wikipedia.org/wiki/Norodom_Sihanouk,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Norodom_Sihanouk,Sihanouk là một trong các nhân vật trung tâm của hội nghị cấp cao nhân dân Đông Dương tháng 4-1970; chỉ tải ảnh nếu chú thích xác nhận đúng hội nghị hoặc cuộc gặp các lãnh đạo ba nước.,blocked_needs_direct_source,BLOCKED: no sufficiently direct image source was found. Current links are research leads only.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,blocked_needs_direct_source,P1,missing_direct_source,Chưa có trang ảnh trực tiếp đủ chắc về chính Hội nghị cấp cao nhân dân ba nước Đông Dương tháng 4-1970. Chỉ tải khi trang ảnh/chú thích xác nhận đúng hội nghị hoặc cuộc gặp các lãnh đạo tham dự.,Giữ event ở trạng thái blocked cho đến khi tìm được tư liệu trực tiếp hoặc chấp nhận rõ đây chỉ là contextual.,False,True
181,hoi-nghi-cap-cao-ba-nuoc-viet-nam-lao-cam-pu-chia,Hội nghị cấp cao ba nước Việt Nam - Lào - Cam-pu-chia,Tháng 4 – 1970,atomic,war_1945_1975,by_event/hoi-nghi-cap-cao-ba-nuoc-viet-nam-lao-cam-pu-chia,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,medium,Bối cảnh Campuchia năm 1970 và liên minh ba nước Đông Dương,https://en.wikipedia.org/wiki/1970_in_Cambodia,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1970_in_Cambodia,Nguồn cung cấp bối cảnh chính trị Campuchia năm 1970; không dùng ảnh đảo chính hay chiến sự chung. Chỉ chọn ảnh khi có chú thích trực tiếp về hội nghị ba nước.,blocked_needs_direct_source,BLOCKED: no sufficiently direct image source was found. Current links are research leads only.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,blocked_needs_direct_source,P1,missing_direct_source,Chưa có trang ảnh trực tiếp đủ chắc về chính Hội nghị cấp cao nhân dân ba nước Đông Dương tháng 4-1970. Chỉ tải khi trang ảnh/chú thích xác nhận đúng hội nghị hoặc cuộc gặp các lãnh đạo tham dự.,Giữ event ở trạng thái blocked cho đến khi tìm được tư liệu trực tiếp hoặc chấp nhận rõ đây chỉ là contextual.,False,True
182,chien-dich-duong-9-nam-lao,Chiến dịch Đường 9 – Nam Lào,Từ tháng 2 đến tháng 3 – 1971,atomic,war_1945_1975,by_event/chien-dich-duong-9-nam-lao,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Chiến dịch Đường 9 – Nam Lào / Operation Lam Son 719,https://en.wikipedia.org/wiki/Operation_Lam_Son_719,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Operation_Lam_Son_719,"Trang trực tiếp về chiến dịch từ tháng 2 đến tháng 3-1971; ưu tiên bản đồ, lực lượng trên Đường 9 hoặc ảnh chiến sự tại Lào đúng chiến dịch.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
182,chien-dich-duong-9-nam-lao,Chiến dịch Đường 9 – Nam Lào,Từ tháng 2 đến tháng 3 – 1971,atomic,war_1945_1975,by_event/chien-dich-duong-9-nam-lao,2,gallery,image_02.<đúng-đuôi-file>,direct,medium,Chiến tranh Việt Nam năm 1971 — Đường 9 Nam Lào,https://en.wikipedia.org/wiki/1971_in_the_Vietnam_War,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1971_in_the_Vietnam_War,Dòng thời gian 1971 dùng để tìm thêm ảnh trực tiếp về chiến dịch; bỏ qua ảnh cùng năm nhưng khác chiến trường.,awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
183,philippin-chiem-dong-9-dao-truong-sa,Phi-líp-pin chiếm đóng 9 đảo thuộc quần đảo Trường Sa,Từ năm 1971 đến năm 1980,atomic,maritime,by_event/philippin-chiem-dong-9-dao-truong-sa,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Đảo Thị Tứ/Pag-asa bị Philippines chiếm năm 1971,https://en.wikipedia.org/wiki/Thitu_Island,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Thitu_Island,"Trang ghi Philippines đổ bộ chiếm đảo ngày 29-7-1971; chọn ảnh đảo, lực lượng đồn trú hoặc bản đồ có chú thích lịch sử rõ.",awaiting_manual_download,,mofa.gov.vn|biengioilanhtho.gov.vn|mod.gov.vn|qdnd.vn|chinhphu.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
183,philippin-chiem-dong-9-dao-truong-sa,Phi-líp-pin chiếm đóng 9 đảo thuộc quần đảo Trường Sa,Từ năm 1971 đến năm 1980,atomic,maritime,by_event/philippin-chiem-dong-9-dao-truong-sa,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Tranh chấp Trường Sa và quá trình Philippines chiếm đóng các đảo,https://en.wikipedia.org/wiki/Spratly_Islands_dispute,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Spratly_Islands_dispute,Trang bao quát các hành động chiếm đóng của Philippines tại Trường Sa; ưu tiên bản đồ hoặc ảnh các đảo bị chiếm trong giai đoạn 1971–1980.,awaiting_manual_download,,mofa.gov.vn|biengioilanhtho.gov.vn|mod.gov.vn|qdnd.vn|chinhphu.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
184,cuoc-tien-cong-chien-luoc-nam-1972,Cuộc Tiến công chiến lược năm 1972,Từ tháng 3 – 1972,atomic,war_1945_1975,by_event/cuoc-tien-cong-chien-luoc-nam-1972,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Cuộc Tiến công chiến lược năm 1972 / Easter Offensive,https://en.wikipedia.org/wiki/Easter_Offensive,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Easter_Offensive,Trang trực tiếp về cuộc tiến công chiến lược mở màn ngày 30-3-1972 trên nhiều hướng; ưu tiên bản đồ tổng thể hoặc ảnh lực lượng tiến công.,awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
184,cuoc-tien-cong-chien-luoc-nam-1972,Cuộc Tiến công chiến lược năm 1972,Từ tháng 3 – 1972,atomic,war_1945_1975,by_event/cuoc-tien-cong-chien-luoc-nam-1972,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,high,Mặt trận Quảng Trị trong cuộc Tiến công chiến lược 1972,https://en.wikipedia.org/wiki/Second_Battle_of_Qu%E1%BA%A3ng_Tr%E1%BB%8B,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Second_Battle_of_Qu%E1%BA%A3ng_Tr%E1%BB%8B,"Quảng Trị là một chiến trường trọng điểm của chiến dịch 1972; phù hợp gallery khi ảnh thể hiện rõ một giai đoạn cụ thể, không thay thế ảnh tổng quan nếu dùng làm thumbnail.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
185,chien-tranh-pha-hoai-mien-bac-lan-thu-hai,Chiến tranh phá hoại miền Bắc lần thứ hai của Mỹ,Từ ngày 16-4-1972 đến 29-12-1972,atomic,war_1945_1975,by_event/chien-tranh-pha-hoai-mien-bac-lan-thu-hai,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Operation Linebacker — chiến tranh phá hoại miền Bắc lần hai năm 1972,https://en.wikipedia.org/wiki/Operation_Linebacker,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Operation_Linebacker,"Trang trực tiếp về chiến dịch không kích miền Bắc từ 9-5 đến 23-10-1972; chọn máy bay, bản đồ mục tiêu hoặc ảnh hậu quả có chú thích rõ.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
185,chien-tranh-pha-hoai-mien-bac-lan-thu-hai,Chiến tranh phá hoại miền Bắc lần thứ hai của Mỹ,Từ ngày 16-4-1972 đến 29-12-1972,atomic,war_1945_1975,by_event/chien-tranh-pha-hoai-mien-bac-lan-thu-hai,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Operation Linebacker II — cuộc tập kích đường không cuối tháng 12-1972,https://en.wikipedia.org/wiki/Operation_Linebacker_II,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Operation_Linebacker_II,Trang trực tiếp về đợt tập kích B-52 từ 18 đến 29-12-1972; phù hợp minh họa giai đoạn cao điểm cuối của chiến tranh phá hoại lần hai.,awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
186,hoi-nghi-ban-chap-hanh-trung-uong-dang-lan-thu-21,Hội nghị Ban Chấp hành Trung ương Đảng lần thứ 21,Tháng 7 – 1973,atomic,war_1945_1975,by_event/hoi-nghi-ban-chap-hanh-trung-uong-dang-lan-thu-21,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,"Hội nghị lần thứ 21 Ban Chấp hành Trung ương khóa III, tháng 7-1973",https://en.wikipedia.org/wiki/3rd_Central_Committee_of_the_Workers%27_Party_of_Vietnam,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/3rd_Central_Committee_of_the_Workers%27_Party_of_Vietnam,"Trang liệt kê trực tiếp Hội nghị Trung ương lần thứ 21 vào tháng 7-1973; ưu tiên ảnh hội nghị, lãnh đạo khóa III hoặc tư liệu nghị quyết đúng thời điểm.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
186,hoi-nghi-ban-chap-hanh-trung-uong-dang-lan-thu-21,Hội nghị Ban Chấp hành Trung ương Đảng lần thứ 21,Tháng 7 – 1973,atomic,war_1945_1975,by_event/hoi-nghi-ban-chap-hanh-trung-uong-dang-lan-thu-21,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,medium,Bộ Chính trị khóa III trong bối cảnh triển khai Nghị quyết Trung ương 21,https://en.wikipedia.org/wiki/3rd_Politburo_of_the_Workers%27_Party_of_Vietnam,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/3rd_Politburo_of_the_Workers%27_Party_of_Vietnam,"Trang cung cấp cơ cấu lãnh đạo khóa III; chỉ dùng ảnh có chú thích gắn trực tiếp với Hội nghị 21 hoặc hoạt động lãnh đạo tháng 7-1973, không dùng biểu tượng chung.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
187,quan-doi-sai-gon-that-bai-bao-ve-hoang-sa,Quân đội Sài Gòn thất bại trong chiến đấu bảo vệ quần đảo Hoàng Sa,Tháng 1 năm 1974,atomic,maritime,by_event/quan-doi-sai-gon-that-bai-bao-ve-hoang-sa,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hải chiến Hoàng Sa 19-1-1974 — thất bại của Hải quân Việt Nam Cộng hòa,https://en.wikipedia.org/wiki/Battle_of_the_Paracel_Islands,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Battle_of_the_Paracel_Islands,"Trang trực tiếp về trận hải chiến và tổn thất của phía Việt Nam Cộng hòa; ưu tiên bản đồ trận đánh, tàu tham chiến hoặc ảnh lực lượng đúng sự kiện.",awaiting_manual_download,,mofa.gov.vn|biengioilanhtho.gov.vn|mod.gov.vn|qdnd.vn|chinhphu.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
187,quan-doi-sai-gon-that-bai-bao-ve-hoang-sa,Quân đội Sài Gòn thất bại trong chiến đấu bảo vệ quần đảo Hoàng Sa,Tháng 1 năm 1974,atomic,maritime,by_event/quan-doi-sai-gon-that-bai-bao-ve-hoang-sa,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Ngụy Văn Thà và tàu Nhật Tảo HQ-10 trong Hải chiến Hoàng Sa,https://en.wikipedia.org/wiki/Ng%E1%BB%A5y_V%C4%83n_Th%C3%A0,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Ng%E1%BB%A5y_V%C4%83n_Th%C3%A0,"Ngụy Văn Thà chỉ huy HQ-10 và tử trận tại Hoàng Sa; chọn ảnh nhân vật/tàu có chú thích trực tiếp với trận chiến, phù hợp gallery hoặc tư liệu nhân chứng.",awaiting_manual_download,,mofa.gov.vn|biengioilanhtho.gov.vn|mod.gov.vn|qdnd.vn|chinhphu.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
188,trung-quoc-danh-chiem-toan-bo-hoang-sa,Trung Quốc đánh chiếm toàn bộ quần đảo Hoàng Sa,Tháng 1 năm 1974,atomic,maritime,by_event/trung-quoc-danh-chiem-toan-bo-hoang-sa,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Trung Quốc chiếm toàn bộ Hoàng Sa sau hải chiến tháng 1-1974,https://en.wikipedia.org/wiki/Battle_of_the_Paracel_Islands,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Battle_of_the_Paracel_Islands,Trang ghi kết quả trận đánh là Trung Quốc thiết lập toàn quyền kiểm soát thực tế đối với Hoàng Sa; ưu tiên bản đồ thay đổi kiểm soát hoặc ảnh quân sự đúng sự kiện.,awaiting_manual_download,,mofa.gov.vn|biengioilanhtho.gov.vn|mod.gov.vn|qdnd.vn|chinhphu.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
188,trung-quoc-danh-chiem-toan-bo-hoang-sa,Trung Quốc đánh chiếm toàn bộ quần đảo Hoàng Sa,Tháng 1 năm 1974,atomic,maritime,by_event/trung-quoc-danh-chiem-toan-bo-hoang-sa,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Dòng thời gian năm 1974 — Trung Quốc thiết lập kiểm soát Hoàng Sa,https://en.wikipedia.org/wiki/1974_in_the_Vietnam_War,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1974_in_the_Vietnam_War,Dòng thời gian ghi ngày 19-1-1974 và hệ quả Trung Quốc kiểm soát Hoàng Sa; chỉ chọn ảnh trực tiếp về trận đánh hoặc hậu quả chiếm đóng.,awaiting_manual_download,,mofa.gov.vn|biengioilanhtho.gov.vn|mod.gov.vn|qdnd.vn|chinhphu.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
189,chien-thang-duong-14-phuoc-long,Chiến thắng Đường 14 Phước Long,"Cuối năm 1974, đầu năm 1975",atomic,war_1945_1975,by_event/chien-thang-duong-14-phuoc-long,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Chiến thắng Đường 14 – Phước Long 1974–1975,https://en.wikipedia.org/wiki/Battle_of_Ph%C6%B0%E1%BB%9Bc_Long,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Battle_of_Ph%C6%B0%E1%BB%9Bc_Long,"Trang trực tiếp về trận Phước Long từ 12-12-1974 đến 6-1-1975; ưu tiên bản đồ, lực lượng hoặc ảnh thị xã/phòng tuyến đúng chiến dịch.",awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
189,chien-thang-duong-14-phuoc-long,Chiến thắng Đường 14 Phước Long,"Cuối năm 1974, đầu năm 1975",atomic,war_1945_1975,by_event/chien-thang-duong-14-phuoc-long,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,high,Phước Long mở đầu chuỗi thắng lợi dẫn tới Tổng tiến công mùa Xuân 1975,https://en.wikipedia.org/wiki/1975_spring_offensive,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1975_spring_offensive,Trang có mục riêng về Phước Long như bước mở đầu quan trọng của cuộc tiến công 1975; phù hợp gallery khi thể hiện rõ mối liên hệ chiến lược.,awaiting_manual_download,,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,,,,,,True,False
